index,timestep,node,demand_el
4756,t0008,n5674,18.424575773309627
4749,t0008,n5667,63.30058408417058
4757,t0008,n5675,36.84915154661925
4759,t0008,n5677,1174.0719258626768
4760,t0008,n5678,28.468205023785387
4761,t0008,n5679,56.93641004757077
4762,t0008,n5680,18.424575773309627
4763,t0008,n5681,36.84915154661925
4692,t0008,n5534,112.02461874257509
4764,t0008,n5682,70.60911638073443
4758,t0008,n5676,125.32838773800222
4728,t0008,n5645,0.0
4748,t0008,n5666,22.55402031528821
4746,t0008,n5664,72.9150573090624
4730,t0008,n5647,0.0
4731,t0008,n5648,67.91222107692963
4732,t0008,n5649,34.71256385735927
4733,t0008,n5650,86.33012789292337
4734,t0008,n5651,46.25757333405748
4735,t0008,n5653,12.78819025303202
4736,t0008,n5654,25.57638050606404
4747,t0008,n5665,15.78461573240575
4737,t0008,n5655,15.61815793025746
4739,t0008,n5657,16.30554148577772
4740,t0008,n5658,88.74588818985198
4741,t0008,n5659,24.518016479795943
4742,t0008,n5660,128.9810531341174
4743,t0008,n5661,93.77195376586565
4744,t0008,n5662,403.5135539444588
4745,t0008,n5663,75.0924379871173
4738,t0008,n5656,92.63001148214668
4691,t0008,n5525,0.0
4654,t0008,n4771,10.762776660415607
4689,t0008,n4854,159.4980992012646
4634,t0008,n4751,135.38539439837913
4635,t0008,n4752,25.99891262353871
4636,t0008,n4753,51.99782524707742
4637,t0008,n4754,97.59721436994786
4638,t0008,n4755,55.88639040916691
4639,t0008,n4756,169.10043483243967
4640,t0008,n4757,134.31573845454793
4641,t0008,n4758,40.96592553785045
4642,t0008,n4759,20.172938590114995
4643,t0008,n4760,271.31554838879487
4644,t0008,n4761,55.11578454676932
4645,t0008,n4762,183.40972912199013
4646,t0008,n4763,36.75400565538584
4647,t0008,n4764,268.6482562721775
4648,t0008,n4765,657.4337929750811
4633,t0008,n4750,101.25410613699032
4649,t0008,n4766,31.53958952834297
4632,t0008,n4749,50.62705306849516
4630,t0008,n4747,95.21826894158713
4765,t0008,n5683,101.99523460943212
4616,t0008,n4733,46.95262740404185
4617,t0008,n4734,93.9052548080837
4618,t0008,n4735,79.3163509430841
4619,t0008,n4736,68.48494315192204
4620,t0008,n4737,76.67481533826657
4621,t0008,n4738,41.36324344432195
4622,t0008,n4739,41.36324344432195
4623,t0008,n4740,68.6944453540714
4624,t0008,n4741,37.84739647388163
4625,t0008,n4742,111.70369828444898
4626,t0008,n4743,176.02579154346984
4627,t0008,n4744,25.99891262353871
4628,t0008,n4745,51.99782524707742
4629,t0008,n4746,47.60913447079356
4631,t0008,n4748,48.79860718497393
4650,t0008,n4767,153.06688999324484
4651,t0008,n4768,169.10043483243967
4652,t0008,n4769,246.0683673045863
4674,t0008,n4791,53.8716877179039
4675,t0008,n4793,0.0
4676,t0008,n4798,0.0
4677,t0008,n4799,0.0
4678,t0008,n4800,0.0
4679,t0008,n4825,0.0
4680,t0008,n4826,0.0
4681,t0008,n4836,0.0
4682,t0008,n4842,0.0
4683,t0008,n4844,22.68205822764156
4684,t0008,n4845,45.36411645528312
4685,t0008,n4846,0.0
4686,t0008,n4847,119.9344322012266
4687,t0008,n4848,43.40641284230914
4688,t0008,n4852,174.09447448737887
4673,t0008,n4790,138.69145086279536
4672,t0008,n4789,80.34653562136117
4671,t0008,n4788,39.0000183626724
4670,t0008,n4787,19.5000091813362
4653,t0008,n4770,73.50801131077168
4655,t0008,n4772,21.52555332083121
4656,t0008,n4773,305.46927839368266
4657,t0008,n4774,156.4672777335318
4658,t0008,n4775,29.08071588143726
4659,t0008,n4776,152.35252603749876
4660,t0008,n4777,168.12542188869315
4690,t0008,n4855,98.3315487914143
4661,t0008,n4778,0.0
4663,t0008,n4780,111.26819310592552
4664,t0008,n4781,123.0256133807938
4665,t0008,n4782,246.0512267615876
4666,t0008,n4783,0.0
4667,t0008,n4784,67.32417729624706
4668,t0008,n4785,86.76656330630101
4669,t0008,n4786,134.58054148366557
4662,t0008,n4779,56.26965295792772
4766,t0008,n5684,68.55402191008139
4919,t0008,n8066,0.0
4768,t0008,n5686,56.42008209904763
4866,t0008,n7850,0.0
4867,t0008,n7852,0.0
4868,t0008,n7857,0.0
4869,t0008,n7863,0.0
4870,t0008,n7870,0.0
4871,t0008,n7871,0.0
4872,t0008,n7872,0.0
4873,t0008,n7873,0.0
4874,t0008,n7878,0.0
4875,t0008,n7879,0.0
4876,t0008,n7884,0.0
4877,t0008,n7888,0.0
4878,t0008,n7889,0.0
4879,t0008,n7890,0.0
4880,t0008,n7892,0.0
4865,t0008,n7823,0.0
4881,t0008,n7897,0.0
4864,t0008,n7805,0.0
4862,t0008,n7798,0.0
4847,t0008,n7721,0.0
4848,t0008,n7723,0.0
4849,t0008,n7724,0.0
4850,t0008,n7726,0.0
4851,t0008,n7729,0.0
4852,t0008,n7745,0.0
4853,t0008,n7756,0.0
4854,t0008,n7760,0.0
4855,t0008,n7769,0.0
4856,t0008,n7783,0.0
4857,t0008,n7786,0.0
4858,t0008,n7788,0.0
4859,t0008,n7790,0.0
4860,t0008,n7791,0.0
4861,t0008,n7795,0.0
4863,t0008,n7800,0.0
4882,t0008,n7901,0.0
4883,t0008,n7907,0.0
4884,t0008,n7910,0.0
4905,t0008,n8002,0.0
4906,t0008,n8013,0.0
4907,t0008,n8015,0.0
4908,t0008,n8016,0.0
4909,t0008,n8028,0.0
4910,t0008,n8043,0.0
4911,t0008,n8045,0.0
4912,t0008,n8046,0.0
4913,t0008,n8047,0.0
4914,t0008,n8051,0.0
4915,t0008,n8052,0.0
4916,t0008,n8055,0.0
4917,t0008,n8060,0.0
4918,t0008,n8061,0.0
4614,t0008,n4731,74.61938982514593
4904,t0008,n7998,0.0
4903,t0008,n7996,0.0
4902,t0008,n7989,0.0
4901,t0008,n7988,0.0
4885,t0008,n7913,0.0
4886,t0008,n7916,0.0
4887,t0008,n7933,0.0
4888,t0008,n7934,0.0
4889,t0008,n7938,0.0
4890,t0008,n7939,0.0
4891,t0008,n7941,0.0
4846,t0008,n7720,0.0
4892,t0008,n7944,0.0
4894,t0008,n7959,0.0
4895,t0008,n7961,0.0
4896,t0008,n7967,0.0
4897,t0008,n7975,0.0
4898,t0008,n7976,0.0
4899,t0008,n7983,0.0
4900,t0008,n7984,0.0
4893,t0008,n7952,0.0
4845,t0008,n7712,0.0
4844,t0008,n7711,0.0
4843,t0008,n7704,0.0
4789,t0008,n5732,15.78461573240575
4790,t0008,n5733,34.71256385735927
4791,t0008,n5734,105.45151962214358
4792,t0008,n5735,12.089567721156204
4793,t0008,n5738,32.26986069623098
4794,t0008,n5739,44.81947346368555
4795,t0008,n6839,0.0
4796,t0008,n6841,0.0
4797,t0008,n6842,0.0
4798,t0008,n6843,0.0
4799,t0008,n6844,0.0
4800,t0008,n6845,0.0
4801,t0008,n6846,0.0
4802,t0008,n6847,0.0
4803,t0008,n6848,0.0
4788,t0008,n5726,0.0
4787,t0008,n5725,0.0
4786,t0008,n5724,0.0
4785,t0008,n5722,0.0
4769,t0008,n5687,35.30455819036722
4770,t0008,n5688,94.79240279835872
4771,t0008,n5689,19.043543127293606
4772,t0008,n5690,38.08708625458721
4773,t0008,n5692,34.71256385735927
4774,t0008,n5693,34.71256385735927
4775,t0008,n5694,116.04174566083644
4804,t0008,n6849,0.0
4776,t0008,n5695,47.84011461888858
4778,t0008,n5697,0.0
4779,t0008,n5702,0.0
4780,t0008,n5710,12.089567721156204
4781,t0008,n5711,12.089567721156204
4782,t0008,n5713,19.90678723571457
4783,t0008,n5714,0.0
4784,t0008,n5718,0.0
4777,t0008,n5696,16.86774151298418
4767,t0008,n5685,58.38199613407096
4805,t0008,n6850,0.0
4807,t0008,n6852,0.0
4828,t0008,n7281,0.0
4829,t0008,n7282,0.0
4830,t0008,n7486,0.0
4831,t0008,n7487,0.0
4832,t0008,n7489,0.0
4833,t0008,n7610,0.0
4834,t0008,n7637,0.0
4835,t0008,n7641,0.0
4836,t0008,n7649,0.0
4837,t0008,n7652,0.0
4838,t0008,n7653,0.0
4839,t0008,n7672,0.0
4840,t0008,n7681,0.0
4841,t0008,n7682,0.0
4842,t0008,n7688,0.0
4827,t0008,n7280,0.0
4826,t0008,n7279,0.0
4825,t0008,n7278,0.0
4824,t0008,n7277,0.0
4808,t0008,n6853,0.0
4809,t0008,n6854,0.0
4810,t0008,n7151,0.0
4811,t0008,n7261,0.0
4812,t0008,n7264,0.0
4813,t0008,n7266,0.0
4814,t0008,n7267,0.0
4806,t0008,n6851,0.0
4815,t0008,n7268,0.0
4817,t0008,n7270,0.0
4818,t0008,n7271,0.0
4819,t0008,n7272,0.0
4820,t0008,n7273,0.0
4821,t0008,n7274,0.0
4822,t0008,n7275,0.0
4823,t0008,n7276,0.0
4816,t0008,n7269,0.0
4613,t0008,n4730,239.30222154416023
4382,t0008,n3512,0.0
4611,t0008,n4728,74.61938982514593
4402,t0008,n4506,11.683637096741542
4403,t0008,n4507,59.6690637997698
4404,t0008,n4508,67.40970370744427
4405,t0008,n4509,200.2608514833301
4406,t0008,n4510,118.24123097271988
4407,t0008,n4511,77.8629052860653
4408,t0008,n4512,83.6288338741048
4409,t0008,n4513,41.32047165577436
4410,t0008,n4514,25.06683259637068
4411,t0008,n4515,10.514459598778409
4412,t0008,n4516,21.028919197556817
4413,t0008,n4517,123.5869852170766
4414,t0008,n4518,99.30746195153782
4415,t0008,n4519,32.36296992126002
4416,t0008,n4520,84.74863618146625
4401,t0008,n4505,5.841818548370771
4417,t0008,n4521,105.02090117180552
4400,t0008,n4504,115.66150714348775
4398,t0008,n4502,30.26550880049701
4383,t0008,n3520,0.0
4384,t0008,n3581,0.0
4385,t0008,n3587,0.0
4386,t0008,n3610,0.0
4387,t0008,n3735,0.0
4388,t0008,n3739,0.0
4389,t0008,n3827,0.0
4390,t0008,n3848,127.4499722313062
4391,t0008,n4494,0.0
4392,t0008,n4496,0.0
4393,t0008,n4497,0.0
4394,t0008,n4498,0.0
4395,t0008,n4499,198.18464971352228
4396,t0008,n4500,218.03039946424445
4397,t0008,n4501,10.514459598778409
4399,t0008,n4503,163.8439469579356
4418,t0008,n4522,90.10582115828848
4419,t0008,n4523,118.45658950014506
4420,t0008,n4524,17.480937351261307
4441,t0008,n4545,51.09526649568046
4442,t0008,n4546,17.934624033046894
4443,t0008,n4547,59.6690637997698
4444,t0008,n4548,57.20784863875178
4445,t0008,n4549,57.20784863875178
4446,t0008,n4550,17.934624033046894
4447,t0008,n4551,31.68912068554041
4448,t0008,n4552,415.1426304158541
4449,t0008,n4553,257.24333934079914
4450,t0008,n4554,110.39360159771527
4451,t0008,n4555,0.0
4452,t0008,n4556,0.0
4453,t0008,n4557,0.0
4454,t0008,n4558,57.82598174168896
4455,t0008,n4559,67.40970370744427
4440,t0008,n4544,415.1426304158541
4439,t0008,n4543,48.77586515304006
4438,t0008,n4542,17.934624033046894
4437,t0008,n4541,55.92818201093177
4421,t0008,n4525,34.961874702522614
4422,t0008,n4526,44.068422904142174
4423,t0008,n4527,349.38987700017026
4424,t0008,n4528,11.5203539482759
4425,t0008,n4529,113.7277380138052
4426,t0008,n4530,91.14660066436676
4427,t0008,n4531,5.841818548370771
4380,t0008,n3505,31.03807132705408
4428,t0008,n4532,5.841818548370771
4430,t0008,n4534,40.75779181988058
4431,t0008,n4535,30.59741615842588
4432,t0008,n4536,61.19483231685176
4433,t0008,n4537,47.06221617883027
4434,t0008,n4538,64.95268364337761
4435,t0008,n4539,56.00206695944776
4436,t0008,n4540,116.5261039354826
4429,t0008,n4533,5.76017697413795
4456,t0008,n4560,28.00103347972388
4379,t0008,n3504,127.60698080605412
4377,t0008,n3502,30.370275471952297
4323,t0008,n3321,95.79255574495322
4324,t0008,n3322,175.3069526972114
4325,t0008,n3323,167.17963511211798
4326,t0008,n3324,298.453675336846
4327,t0008,n3348,0.0
4328,t0008,n3453,0.0
4329,t0008,n3454,86.12120785988765
4330,t0008,n3455,222.61727059432403
4331,t0008,n3456,9.34937214684134
4332,t0008,n3457,18.69874429368268
4333,t0008,n3458,9.34937214684134
4334,t0008,n3459,18.69874429368268
4335,t0008,n3460,9.34937214684134
4336,t0008,n3461,18.69874429368268
4337,t0008,n3462,67.50391999493445
4322,t0008,n3320,57.13705815710601
4338,t0008,n3463,127.60698080605412
4321,t0008,n3319,64.67606442684979
4319,t0008,n3317,275.947457426048
4612,t0008,n4729,108.03917157939564
4305,t0008,n3303,83.56529481602837
4306,t0008,n3304,246.61715039420864
4307,t0008,n3305,110.70708021217804
4308,t0008,n3306,27.16619178225308
4309,t0008,n3307,92.19270555532982
4310,t0008,n3308,99.21825439699596
4311,t0008,n3309,27.16619178225308
4312,t0008,n3310,11.410979252201184
4313,t0008,n3311,514.013166603534
4314,t0008,n3312,45.46148850315596
4315,t0008,n3313,45.46148850315596
4316,t0008,n3314,1483.7141464862266
4317,t0008,n3315,46.31919658897807
4318,t0008,n3316,63.98273477255469
4320,t0008,n3318,327.4105043121838
4339,t0008,n3464,229.8265814832825
4340,t0008,n3465,75.20129576200193
4341,t0008,n3466,202.711899591066
4362,t0008,n3487,100.76589957836217
4363,t0008,n3488,431.1852243568201
4364,t0008,n3489,136.01871193835547
4365,t0008,n3490,140.22122411266974
4366,t0008,n3491,73.36097540785762
4367,t0008,n3492,148.38136556199186
4368,t0008,n3493,42.52029048053562
4369,t0008,n3494,121.76363996946807
4370,t0008,n3495,97.41063516765284
4371,t0008,n3496,239.6436795797148
4372,t0008,n3497,79.81779361769748
4373,t0008,n3498,80.86776925670749
4374,t0008,n3499,15.185137735976149
4375,t0008,n3500,185.72394491781745
4376,t0008,n3501,155.4609070430264
4361,t0008,n3486,230.9102903547188
4360,t0008,n3485,42.52029048053562
4359,t0008,n3484,88.92685967132574
4358,t0008,n3483,362.24959105032025
4342,t0008,n3467,75.20129576200193
4343,t0008,n3468,65.62058733717501
4344,t0008,n3469,199.6092419324337
4345,t0008,n3470,183.1671095884365
4346,t0008,n3471,95.71977087997551
4347,t0008,n3472,214.8167015370546
4348,t0008,n3473,112.28064073234916
4378,t0008,n3503,88.92685967132574
4349,t0008,n3474,279.700365148713
4351,t0008,n3476,206.1619088431896
4352,t0008,n3477,77.33871223650797
4353,t0008,n3478,186.60100682954027
4354,t0008,n3479,213.06336541781832
4355,t0008,n3480,88.92685967132574
4356,t0008,n3481,188.45234470630152
4357,t0008,n3482,100.76589957836217
4350,t0008,n3475,344.6281714791561
4457,t0008,n4561,254.07900063200125
4381,t0008,n3507,362.24959105032025
4459,t0008,n4569,0.0
4557,t0008,n4674,88.91883026192934
4558,t0008,n4675,127.06538229466872
4559,t0008,n4676,15.790881482917635
4560,t0008,n4677,31.58176296583527
4561,t0008,n4678,33.710877169633186
4562,t0008,n4679,67.42175433926637
4563,t0008,n4680,19.44452542223604
4564,t0008,n4681,142.32284912084765
4565,t0008,n4682,160.50500753759357
4566,t0008,n4683,45.28215285645109
4567,t0008,n4684,90.56430571290215
4568,t0008,n4685,45.28215285645109
4569,t0008,n4686,29.79813283754756
4570,t0008,n4687,59.59626567509511
4571,t0008,n4688,291.42390426812483
4556,t0008,n4673,28.87617946102923
4555,t0008,n4672,14.438089730514616
4554,t0008,n4671,28.87617946102923
4553,t0008,n4670,14.438089730514616
4537,t0008,n4654,397.63336010035766
4538,t0008,n4655,129.15929496723163
4539,t0008,n4656,25.857929929451203
4540,t0008,n4657,51.715859858902405
4541,t0008,n4658,228.7245424958418
4542,t0008,n4659,634.6137517949098
4543,t0008,n4660,93.56371600506829
4572,t0008,n4689,14.438089730514616
4544,t0008,n4661,238.45670298102004
4546,t0008,n4663,270.81166728431225
4547,t0008,n4664,129.15929496723163
4548,t0008,n4665,36.80450836825612
4549,t0008,n4666,59.01402472642107
4550,t0008,n4667,118.84110963953655
4551,t0008,n4668,127.38411289174071
4552,t0008,n4669,28.87617946102923
4545,t0008,n4662,29.50701236321053
4536,t0008,n4653,51.715859858902405
4573,t0008,n4690,28.87617946102923
4575,t0008,n4692,55.80622512054977
4596,t0008,n4713,257.91700062006225
4597,t0008,n4714,214.2744277494089
4598,t0008,n4715,106.70079504208933
4599,t0008,n4716,94.74563702471514
4600,t0008,n4717,36.41562382714214
4601,t0008,n4718,72.83124765428428
4602,t0008,n4719,32.06026530167645
4603,t0008,n4720,592.4711666895724
4604,t0008,n4721,37.96089771554327
4605,t0008,n4722,126.78958380630942
4606,t0008,n4723,148.13712524798655
4607,t0008,n4724,166.5857082816285
4608,t0008,n4725,167.65849394215485
4609,t0008,n4726,353.33465662062724
4458,t0008,n4562,88.13684580828435
4595,t0008,n4712,64.1205306033529
4594,t0008,n4711,62.07614265410815
4593,t0008,n4710,62.07614265410815
4592,t0008,n4709,63.92035265612493
4576,t0008,n4693,111.61245024109954
4577,t0008,n4694,263.6026279808316
4578,t0008,n4695,106.3647089916616
4579,t0008,n4696,34.3550441415465
4580,t0008,n4697,68.710088283093
4581,t0008,n4698,45.30983304896287
4582,t0008,n4699,170.39438552917812
4574,t0008,n4691,243.87049524894292
4583,t0008,n4700,25.580394388732984
4585,t0008,n4702,47.60913447079356
4586,t0008,n4703,95.21826894158713
4587,t0008,n4704,25.580394388732984
4588,t0008,n4705,51.16078877746597
4589,t0008,n4706,85.48173436285828
4590,t0008,n4707,68.710088283093
4591,t0008,n4708,64.1205306033529
4584,t0008,n4701,51.16078877746597
4535,t0008,n4652,25.857929929451203
4610,t0008,n4727,67.32417729624706
4460,t0008,n4575,49.51120386012703
4480,t0008,n4597,150.96553735675184
4481,t0008,n4598,22.68205822764156
4482,t0008,n4599,8.848691442862478
4483,t0008,n4600,10.808870474859203
4484,t0008,n4601,10.808870474859203
4485,t0008,n4602,21.61774094971841
4486,t0008,n4603,45.81822023521236
4487,t0008,n4604,97.9469895720299
4488,t0008,n4605,48.341269978233214
4489,t0008,n4606,81.63699355912009
4490,t0008,n4607,106.27129720433864
4491,t0008,n4608,16.81055634964291
4492,t0008,n4609,238.96382818294785
4493,t0008,n4610,138.374010354237
4494,t0008,n4611,81.07465974164207
4478,t0008,n4595,0.0
4495,t0008,n4612,123.05813589881568
4477,t0008,n4594,10.762776660415607
4475,t0008,n4592,101.0941294253394
4534,t0008,n4651,81.64145999091487
4461,t0008,n4576,31.68912068554041
4462,t0008,n4577,5.841818548370771
4463,t0008,n4579,37.90746581765558
4464,t0008,n4580,8.848691442862478
4465,t0008,n4581,17.697382885724956
4466,t0008,n4583,0.0
4467,t0008,n4584,0.0
4468,t0008,n4585,0.0
4469,t0008,n4586,0.0
4470,t0008,n4587,25.8198828878916
4471,t0008,n4588,51.6397657757832
4472,t0008,n4589,0.0
4473,t0008,n4590,0.0
4474,t0008,n4591,0.0
4476,t0008,n4593,0.0
4496,t0008,n4613,69.00946339931173
4479,t0008,n4596,0.0
4498,t0008,n4615,146.2411629480033
4518,t0008,n4635,54.33940508580132
4519,t0008,n4636,56.66186172395818
4520,t0008,n4637,54.33940508580132
4521,t0008,n4638,41.5500440855876
4522,t0008,n4639,83.10008817117519
4524,t0008,n4641,74.01285951789556
4525,t0008,n4642,37.00642975894778
4526,t0008,n4643,74.01285951789556
4527,t0008,n4644,23.893372607661643
4528,t0008,n4645,47.786745215323286
4529,t0008,n4646,44.45941513096467
4530,t0008,n4647,152.7942188565309
4531,t0008,n4648,60.77415510693453
4532,t0008,n4649,260.02322225796337
4497,t0008,n4614,22.023349063734496
4517,t0008,n4634,54.33940508580132
4516,t0008,n4633,27.16970254290066
4523,t0008,n4640,110.59793292656482
4533,t0008,n4650,40.82072999545744
4499,t0008,n4616,116.36811448854915
4515,t0008,n4632,99.18888425114474
4501,t0008,n4618,163.34362950691715
4502,t0008,n4619,199.00464070721307
4503,t0008,n4620,115.62096749690208
4504,t0008,n4621,123.11172720931296
4505,t0008,n4622,27.16970254290066
4506,t0008,n4623,54.33940508580132
4500,t0008,n4617,62.13278323227366
4508,t0008,n4625,134.58054148366557
4509,t0008,n4626,138.69138085682596
4510,t0008,n4627,51.99221285152333
4511,t0008,n4628,56.26965295792772
4512,t0008,n4629,28.13482647896386
4513,t0008,n4630,56.26965295792772
4514,t0008,n4631,56.66186172395818
4507,t0008,n4624,56.26965295792772
5327,t0009,n5555,26.632704022772565
5328,t0009,n5556,45.23732555806916
5329,t0009,n5557,0.0
5330,t0009,n5559,0.0
5331,t0009,n5572,0.0
5332,t0009,n5579,0.0
5333,t0009,n5591,13.774829594995802
5337,t0009,n5598,26.632704022772565
5335,t0009,n5596,27.549659189991605
5336,t0009,n5597,40.385929129889306
5338,t0009,n5599,86.75207439790559
5339,t0009,n5602,0.0
5340,t0009,n5606,0.0
5326,t0009,n5554,26.632704022772565
5334,t0009,n5592,27.549659189991605
5325,t0009,n5553,15.30589005575112
5307,t0009,n5534,123.97038399761703
5323,t0009,n5551,18.19042254570984
5341,t0009,n5643,17.081043716213365
5308,t0009,n5535,18.19042254570984
5309,t0009,n5536,33.183677269513176
5310,t0009,n5537,6.59944945145334
5311,t0009,n5538,13.19889890290668
5312,t0009,n5539,517.022206835373
5313,t0009,n5540,15.30589005575112
5324,t0009,n5552,36.38084509141968
5314,t0009,n5541,30.61178011150224
5316,t0009,n5543,5.728592359814555
5317,t0009,n5544,11.45718471962911
5318,t0009,n5545,22.91436943925822
5319,t0009,n5546,11.45718471962911
5320,t0009,n5547,22.91436943925822
5321,t0009,n5549,65.58873896469731
5322,t0009,n5550,27.549659189991605
5315,t0009,n5542,85.48475797631222
5342,t0009,n5644,0.0
5379,t0009,n5682,76.57012639367196
5344,t0009,n5646,0.0
5365,t0009,n5668,16.977061630537584
5366,t0009,n5669,12.992906945212516
5367,t0009,n5670,25.98581389042503
5368,t0009,n5671,25.98581389042503
5369,t0009,n5672,8.488530815268792
5370,t0009,n5673,34.94047658097557
5371,t0009,n5674,20.13416567570128
5372,t0009,n5675,40.26833135140255
5373,t0009,n5676,137.2116772549562
5374,t0009,n5677,1247.0164037886711
5375,t0009,n5678,32.22877363348679
5376,t0009,n5679,64.45754726697358
5377,t0009,n5680,20.13416567570128
5378,t0009,n5681,40.26833135140255
5306,t0009,n5525,0.0
5364,t0009,n5667,68.22727404602179
5363,t0009,n5666,24.6476054264569
5362,t0009,n5665,16.977061630537584
5361,t0009,n5664,78.32664732760898
5345,t0009,n5647,0.0
5346,t0009,n5648,75.56391999204729
5347,t0009,n5649,36.33985401346759
5348,t0009,n5650,94.97768649770153
5349,t0009,n5651,47.3360755940396
5350,t0009,n5653,14.058843853745076
5351,t0009,n5654,28.117687707490152
5343,t0009,n5645,0.0
5352,t0009,n5655,17.081043716213365
5354,t0009,n5657,17.877487973513674
5355,t0009,n5658,98.43974531523186
5356,t0009,n5659,27.064213575817725
5357,t0009,n5660,135.5968627731389
5358,t0009,n5661,101.1793493785059
5359,t0009,n5662,426.82419570637416
5360,t0009,n5663,80.75330809715769
5353,t0009,n5656,98.16191323048665
5305,t0009,n4855,104.71509651925687
5267,t0009,n4769,266.903273934579
5303,t0009,n4852,177.04935469647364
5248,t0009,n4750,109.40938142817272
5249,t0009,n4751,144.05850293508496
5250,t0009,n4752,28.17709415864217
5251,t0009,n4753,56.35418831728434
5252,t0009,n4754,104.89680249560706
5253,t0009,n4755,62.21540791500621
5254,t0009,n4756,183.21028664585756
5255,t0009,n4757,141.87998368889976
5256,t0009,n4758,42.91876368203167
5257,t0009,n4759,22.496750697889983
5258,t0009,n4760,292.0014222625242
5259,t0009,n4761,60.314353092095786
5260,t0009,n4762,201.08653623309232
5261,t0009,n4763,40.357717845827125
5262,t0009,n4764,289.66203297170887
5247,t0009,n4749,54.704690714086354
5263,t0009,n4765,686.8751485380672
5246,t0009,n4748,52.44840124780353
5244,t0009,n4746,49.15659026120196
5229,t0009,n4731,79.03957406546152
5230,t0009,n4732,45.23669261298247
5231,t0009,n4733,50.76177469621322
5232,t0009,n4734,101.52354939242645
5233,t0009,n4735,83.55435575466862
5234,t0009,n4736,73.65806871861042
5235,t0009,n4737,84.45403067602916
5236,t0009,n4738,44.10210923365787
5237,t0009,n4739,44.10210923365787
5238,t0009,n4740,72.69774466529859
5239,t0009,n4741,41.30576610164436
5240,t0009,n4742,118.18886369993297
5241,t0009,n4743,186.4488406190604
5242,t0009,n4744,28.17709415864217
5243,t0009,n4745,56.35418831728434
5245,t0009,n4747,98.31318052240393
5264,t0009,n4766,34.3009770219289
5265,t0009,n4767,170.53016158405435
5266,t0009,n4768,183.21028664585756
5288,t0009,n4790,148.52031825916322
5289,t0009,n4791,59.576884653645294
5290,t0009,n4793,0.0
5291,t0009,n4798,0.0
5292,t0009,n4799,0.0
5293,t0009,n4800,0.0
5294,t0009,n4825,0.0
5295,t0009,n4826,0.0
5296,t0009,n4836,0.0
5297,t0009,n4842,0.0
5298,t0009,n4844,23.6455591509334
5299,t0009,n4845,47.2911183018668
5300,t0009,n4846,0.0
5301,t0009,n4847,126.8123888411716
5302,t0009,n4848,47.41414117670781
5287,t0009,n4789,91.5384848069362
5286,t0009,n4788,41.59920992345172
5285,t0009,n4787,20.79960496172586
5284,t0009,n4786,144.52133944985027
5268,t0009,n4770,80.71543569165425
5269,t0009,n4771,12.125062335319155
5270,t0009,n4772,24.250124670638314
5271,t0009,n4773,301.86199760980554
5272,t0009,n4774,172.0006869179926
5273,t0009,n4775,31.370085768408533
5274,t0009,n4776,159.06951912986992
5304,t0009,n4854,172.35200284985905
5275,t0009,n4777,172.9350998502146
5277,t0009,n4779,59.79168451152452
5278,t0009,n4780,119.9152065718761
5279,t0009,n4781,126.35650233696695
5280,t0009,n4782,252.71300467393397
5281,t0009,n4783,0.0
5282,t0009,n4784,71.69686000429324
5283,t0009,n4785,93.47052342297704
5276,t0009,n4778,0.0
5380,t0009,n5683,111.33369678604872
5228,t0009,n4730,257.72988268937456
5382,t0009,n5685,66.51628389673607
5480,t0009,n7823,0.0
5481,t0009,n7850,0.0
5482,t0009,n7852,0.0
5483,t0009,n7857,0.0
5484,t0009,n7863,0.0
5485,t0009,n7870,0.0
5486,t0009,n7871,0.0
5487,t0009,n7872,0.0
5488,t0009,n7873,0.0
5489,t0009,n7878,0.0
5490,t0009,n7879,0.0
5491,t0009,n7884,0.0
5492,t0009,n7888,0.0
5493,t0009,n7889,0.0
5494,t0009,n7890,0.0
5479,t0009,n7805,0.0
5495,t0009,n7892,0.0
5478,t0009,n7800,0.0
5476,t0009,n7795,0.0
5461,t0009,n7720,0.0
5462,t0009,n7721,0.0
5463,t0009,n7723,0.0
5464,t0009,n7724,0.0
5465,t0009,n7726,0.0
5466,t0009,n7729,0.0
5467,t0009,n7745,0.0
5468,t0009,n7756,0.0
5469,t0009,n7760,0.0
5470,t0009,n7769,0.0
5471,t0009,n7783,0.0
5472,t0009,n7786,0.0
5473,t0009,n7788,0.0
5474,t0009,n7790,0.0
5475,t0009,n7791,0.0
5477,t0009,n7798,0.0
5496,t0009,n7897,0.0
5497,t0009,n7901,0.0
5498,t0009,n7907,0.0
5519,t0009,n7998,0.0
5520,t0009,n8002,0.0
5521,t0009,n8013,0.0
5522,t0009,n8015,0.0
5523,t0009,n8016,0.0
5524,t0009,n8028,0.0
5525,t0009,n8043,0.0
5526,t0009,n8045,0.0
5527,t0009,n8046,0.0
5528,t0009,n8047,0.0
5529,t0009,n8051,0.0
5530,t0009,n8052,0.0
5531,t0009,n8055,0.0
5532,t0009,n8060,0.0
5533,t0009,n8061,0.0
5518,t0009,n7996,0.0
5517,t0009,n7989,0.0
5516,t0009,n7988,0.0
5515,t0009,n7984,0.0
5499,t0009,n7910,0.0
5500,t0009,n7913,0.0
5501,t0009,n7916,0.0
5502,t0009,n7933,0.0
5503,t0009,n7934,0.0
5504,t0009,n7938,0.0
5505,t0009,n7939,0.0
5460,t0009,n7712,0.0
